Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-06-11,4282.99,4322.62,4261.07,4298.86,11517428876
2023-06-18,4308.32,4448.47,4304.37,4409.59,14389791792
2023-06-25,4396.11,4400.15,4341.34,4348.33,9944693541
2023-07-02,4344.84,4458.48,4328.08,4450.38,11473161690
2023-07-09,4450.48,4456.46,4385.05,4398.95,7686673524
2023-07-16,4394.23,4527.76,4389.92,4505.42,11262317030
2023-07-23,4508.86,4578.43,4504.9,4536.34,13369118839
2023-07-30,4543.39,4607.07,4528.56,4582.23,11825914521
2023-08-06,4584.82,4594.22,4474.55,4478.03,11837842441
2023-08-13,4491.58,4527.37,4443.98,4464.05,10246368769
2023-08-20,4458.13,4490.33,4335.31,4369.71,10324657671
2023-08-27,4380.28,4458.3,4356.48,4405.71,9519785549
2023-09-03,4426.03,4541.25,4414.98,4515.77,9121982204
2023-09-10,4510.06,4514.29,4430.46,4457.49,8306453315
2023-09-17,4480.98,4511.99,4447.22,4450.32,12127606554
2023-09-24,4445.13,4466.36,4317.01,4320.06,9894692250
2023-10-01,4310.62,4338.51,4238.63,4288.05,10351102464
2023-10-08,4284.52,4324.08,4216.45,4308.5,11194073624
2023-10-15,4289.02,4385.85,4283.79,4327.78,10373967078
2023-10-22,4342.37,4393.57,4223.03,4224.16,11614988823
2023-10-29,4210.4,4259.38,4103.78,4117.37,12733706417
2023-11-05,4139.39,4373.56,4132.94,4358.34,13062595603
2023-11-12,4364.27,4417.99,4343.94,4415.24,10841880089
2023-11-19,4406.66,4521.17,4393.82,4514.02,11493190840
2023-11-26,4511.7,4568.43,4510.36,4559.34,6824938878
2023-12-03,4554.86,4599.39,4537.24,4594.63,12032154814
2023-12-10,4564.37,4609.19,4546.5,4604.37,11469778557
2023-12-17,4593.39,4738.57,4593.39,4719.19,15171646498
2023-12-24,4725.58,4778.01,4697.82,4754.63,10764218221
2023-12-31,4758.86,4793.3,4752.47,4769.83,5733651935
2024-01-07,4745.2,4754.33,4683.31,4697.24,8946838445
2024-01-14,4703.7,4802.3,4699.82,4783.83,10738143943
2024-01-21,4772.35,4841.04,4714.82,4839.81,9538842386
2024-01-28,4853.42,4906.56,4844.05,4890.97,12503114140
2024-02-04,4892.95,4975.14,4845.15,4958.61,13100508319
2024-02-11,4957.19,5030.03,4918.09,5026.61,11875941033
2024-02-18,5026.83,5048.39,4920.31,5005.57,11269797886
2024-02-25,4989.32,5110.81,4946,5088.8,9046995296
2024-03-03,5093,5139.89,5057.29,5137.08,11654140644
2024-03-10,5130.99,5189.19,5056.82,5123.69,12230843551
2024-03-17,5111.96,5179.87,5091.14,5117.09,12967577689
